connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
1.9300003,0.47,0.47,4.3100004,1.4199997,0.7099997,11.0199995,50.07,1
0.9299997,16.27,16.130001,267.0791,0.07,-0.07,2.5479996,7.0699997,1
1.9300003,1.5500003,0.49999973,14.719999,2.6140003,0.2532082,25.632,50.07,1
2.0699997,0.45999986,0.17999999,0.30400002,0.131,0.09944445,3.3429997,49.93,1
1.0419998,0.59400004,0.6080001,9.331,0.07,-0.07,2.8109996,6.9300003,1
1.9440002,0.414,0.466,12.976,2.7726004,0.14882988,31.711,50.014,1
2.0,0.12,0.12,1.72,0.0,0.0,-46.047,50.0,1
1.9300003,0.45,0.8099997,9.849999,1.7234004,0.19737422,25.667,50.07,1
2.0699997,0.5900003,1.4900002,21.34,0.07,-0.07,41.131,49.93,1
1.9300003,0.29,0.14999999,7.6800003,0.07,-0.07,36.975,49.972,1
1.0,0.37,0.37,2.24,0.0,0.0,26.295,7.0,1
0.9299997,0.030000009,0.030000009,0.454,6.6800003,0.07,3.7700002,7.0699997,1
-0.07,2.0899997,3.9400005,14.83,3.2297997,0.1440786,3.6110003,22.07,1
2.0,0.67,0.65,15.26,3.2574,0.21346003,68.016,50.0,1
2.0699997,0.264,0.288,7.866,0.042,-0.07,30.336,49.986,1
0.9299997,0.73,0.8000003,20.538,0.07,-0.07,3.6999998,6.9300003,1
0.9299997,4.3399997,4.2000003,5.2700005,0.07,-0.07,-2.6830003,7.0699997,1
1.0699997,3.6399996,3.5000002,12.21,14.44,1.1000003,-1.1580003,21.93,1
1.9300003,0.26000002,0.26000002,-0.48699975,1.5892003,0.11293276,27.555,49.93,1
0.9299997,0.48999998,1.1000003,2.2110002,0.34,0.050000004,1.8800004,7.0699997,1
0.9299997,0.41,0.25,2.7420003,0.07,-0.07,5.802,7.0699997,1
1.9300003,0.23000002,0.23000002,11.197,-0.07,0.07,64.160965,50.07,1
1.9300003,0.47,0.47,37.52,2.1899996,0.110000014,29.21,50.07,1
2.0,0.3,0.3,5.472,1.2,0.22,-39.185,50.0,1
1.9300003,2.1799996,0.6299997,20.74,4.1756005,0.27539912,29.459,50.07,1
0.9299997,14.198,5.0499997,22.64,3.8499997,0.10000001,1.6729997,7.0699997,1
1.9300003,0.8700003,0.8800003,26.86,1.1299996,0.13023765,33.317,49.958,1
1.9300003,0.19999999,0.52999973,3.5199997,1.4428003,0.50849277,24.573,49.93,1
0.0,18.48,18.47,21.41,4.3798,0.20456795,36.278,22.0,1
1.9720001,0.13,0.27,8.876,0.07,-0.07,44.8,49.958,1
0.9299997,92.52996,92.67004,11.15,22.98,0.07,0.050000004,7.0699997,1
1.9300003,0.5500002,1.3300003,11.7699995,2.5408003,0.15314531,24.305,50.07,1
2.9300003,0.9000003,2.3800004,108.99996,0.07,-0.07,44.588,149.92996,1
1.9300003,0.42,0.43,14.38,4.9378,0.266872,40.209,49.93,1
1.9300003,1.5499997,0.91000026,57.15,10.836801,0.12107919,38.638,49.93,1
0.0,18.5,86.18,20.46,4.209,0.20571847,1.107,7.0,1
1.9300003,0.5700003,0.21,24.178,4.8240004,0.1320704,47.423,50.056,1
2.0,0.35,0.35,8.0,1.464,0.183,65.582,50.0,1
2.0699997,0.17,0.17,4.9410005,0.07,-0.07,50.04,50.07,1
2.0,1.0,4.59,13.65,2.9646,0.21718681,13.515,50.0,1
-0.07,0.66400003,0.65,5.088,0.07,-0.07,7.715,7.0699997,1
1.9580002,0.21,0.10999999,2.0900004,0.4604,0.11074075,15.499,50.056,1
1.9300003,0.51400006,0.5660002,19.34,3.9316,0.13690796,37.964,50.014,1
1.9300003,0.25,0.4,1.9500003,0.69400007,0.27,4.3679996,50.07,1
1.0,16.3,16.3,8.82,0.0,0.0,-3.451,7.0,1
1.9300003,0.07,0.07,14.19,21.65,0.07,0.07,50.07,1
2.0,0.33,0.34,8.47,2.013,0.23766233,-10.016,50.0,1
1.9300003,0.6800003,0.6800003,176.22397,3.8950002,0.11322552,35.545,50.07,1
1.9300003,0.32,0.5,19.949,0.07,-0.07,46.626,49.93,1
2.9300003,1.5499997,5.4900002,194.78004,36.1418,0.2274029,132.42798,150.05603,1
1.9300003,0.5999997,0.5999997,19.978,3.3100004,0.10000001,-1.9370003,50.07,1
1.9300003,0.5599997,0.5599997,12.4,6.4740005,0.60000026,56.859,50.07,1
2.0699997,0.099999994,0.14999999,2.9400003,1.0825996,0.26641196,37.695,49.93,1
-0.07,2.0699997,1.9200003,7.37,1.8755997,0.31734246,27.676,22.07,1
1.9300003,2.3399997,0.4799998,9.87,9.34,1.03,17.748001,49.93,1
2.014,0.126,0.029999997,0.7430001,-0.014000001,9.313226e-10,23.777,50.014,1
0.9299997,21.19,21.050001,0.07,0.07,-0.07,-0.042,7.0699997,1
0.0,5.1,15.96,9.64,2.2326,0.23159751,0.604,7.0,1
0.07,2.428,2.4699998,17.89,3.1874003,0.11279462,7.3550005,7.0699997,1
2.9300003,1.6100003,1.7599998,224.65004,68.89656,0.37709144,132.81796,150.07004,1
1.9300003,0.42,0.42,8.64,-0.120000005,0.11349025,24.956,50.014,1
1.9300003,0.8480001,0.87200016,10.508,2.3212004,0.15665403,12.781,50.07,1
0.9299997,1.2999997,1.1600003,4.2500005,0.35999998,0.93999976,3.5819998,6.9300003,1
-0.07,25.960001,2.1099997,22.52,4.6693997,0.13360336,11.004001,7.0699997,1
-0.07,9.719999,9.719999,17.82,0.37,0.13867524,1.9239997,22.07,1
1.9300003,0.43,0.43,11.1,0.25,0.276231,31.098,50.07,1
1.0,17.23,17.23,0.69,18.18,0.0,0.04,7.0,1
1.9300003,0.5900003,0.5900003,83.29696,1.9720001,0.110000014,20.956999,50.014,1
2.0,1.38,1.37,30.07,5.9658,0.19839707,69.44,50.0,1
1.9300003,0.544,0.5820002,18.23,3.7242002,0.13812946,33.787,50.014,1
0.9299997,0.8400003,2.1600003,2.4499998,2.3799996,1.04,0.9970003,22.07,1
0.9579998,0.055999998,0.055999998,-0.07,0.07,1.04,-0.07,7.042,1
1.9300003,0.47,0.47,89.56796,2.5896003,0.15163334,30.07,50.07,1
-0.07,9.38,9.38,20.1,32.02,0.07,2.0500002,22.07,1
0.9299997,17.72,17.58,0.07,0.07,0.8900003,0.07,7.0699997,1
2.0699997,0.32,0.60000026,9.950001,8.389999,0.7599997,18.976,49.93,1
1.0,0.72,0.72,2.24,0.0,0.0,24.466,7.0,1
1.9860001,0.7440001,0.8100003,17.7,3.6388004,0.13953672,23.989,50.07,1
-0.07,68.92004,19.69,27.65,5.5843997,0.129942,1.4659997,21.93,1
1.0699997,2.6199996,2.4800003,1.5110003,0.56000024,0.6599997,0.5499997,7.0699997,1
2.0699997,0.14999999,0.17,2.9400003,1.0545998,0.26641196,30.17,49.93,1
2.0,0.6,0.6,10.75,0.0,0.0,62.139,50.0,1
1.0,2.78,2.78,3.938,0.79,0.2,19.831,7.0,1
1.9580002,0.372,0.42,5.814,1.4672003,0.19187394,16.841,50.07,1
0.9299997,39.94,9.34,6.95,0.07,0.07,0.6719997,7.0699997,1
1.9300003,0.16000001,0.16000001,7.515,1.4200003,0.27,53.783,50.07,1
2.0,0.48,0.58,10.98,2.4766,0.22555555,-33.876,50.0,1
-0.07,9.599999,9.46,8.35,-0.09,0.16762471,0.9540003,21.93,1
1.9300003,3.1500003,0.5999997,3.8049996,-0.07,0.07,5.505,49.93,1
0.07,2.7220001,2.7879999,17.81,0.07,-0.07,6.548,7.0699997,1
2.0,0.38,0.38,10.163,0.0,0.0,69.382,50.0,1
2.0699997,11.849999,11.86,31.050001,6.091,0.12797558,2.7099998,49.93,1
0.9299997,19.039999,18.9,0.07,0.07,-0.055999998,-0.07,7.0699997,1
1.9300003,0.72000027,0.32,13.484,0.07,-0.07,20.921999,50.07,1
1.9300003,0.55199987,0.6080001,12.080999,4.03,0.22999999,42.796,49.93,1
1.9300003,0.5499997,0.5499997,11.84,12.29,1.1199996,55.455,50.07,1
1.9300003,0.7400003,3.1500003,9.53,2.1260004,0.16213532,14.189,50.07,1
0.9299997,1.2100003,1.2100003,1.1089997,-0.07,0.07,2.5710003,7.0699997,1
0.9299997,20.57,20.43,0.07,0.07,0.27,0.07,7.0699997,1
0.07,113.229965,114.229965,23.369999,1.3400003,0.2731588,0.274,7.0699997,1
1.9300003,0.7400003,0.7500003,8.52,0.029999997,0.2893248,12.702,50.07,1
1.9300003,0.010000004,0.010000004,2.732,0.042,-0.028,58.398,50.07,1
2.0419998,0.456,0.47,12.128,0.7900003,0.110000014,30.565,49.944,1
1.9300003,1.1399997,0.5,29.28,5.8876,0.12869166,27.5,50.014,1
1.9300003,0.7900003,0.28,6.78,1.6642002,0.18112409,9.717999,50.07,1
2.0,0.52000004,0.53000015,9.514,3.4353998,0.31112435,20.86,49.958,1
1.9300003,0.378,0.7399997,10.952,12.55,1.2299997,31.021,50.07,1
1.0699997,140.04996,140.04996,28.98,-0.07,0.07,0.276,7.0699997,1
-0.07,0.7599997,0.7599997,29.21,-0.07,0.07,35.038002,22.07,1
1.9860001,0.6299997,0.6299997,-0.50199974,-0.07,0.07,6.6530004,49.986,1
0.07,5.36,5.5099998,62.03,11.727401,0.1204035,11.46,22.07,1
1.9300003,0.39,0.38,11.440001,0.21,0.153649,37.199,50.0,1
1.9720001,0.218,0.092,4.021,1.7480001,0.49199998,33.13,50.042,1
1.9300003,1.2099997,0.6300003,38.96,7.0426,0.112890214,34.184,50.07,1
1.9300003,1.0699997,3.6300004,19.25,3.9072003,0.13736184,19.06,50.07,1
0.0,17.83,17.84,15.25,3.2574,0.2136,-4.662,7.0,1
2.0,0.25,9.26,11.0,2.4766,0.22514546,1.188,50.0,1
1.9300003,0.6099997,0.6099997,20.916,14.08,0.07,30.586,50.07,1
1.9300003,0.5999997,0.5999997,21.671999,8.5,0.07,32.172,50.07,1
1.9300003,0.6360002,0.66000026,22.912,4.5904,0.13315606,38.951,49.972,1
2.0,0.3,0.3,8.66,37.75,0.0,28.867,50.0,1
1.9300003,0.5059999,0.5059999,5.1309996,3.4070003,0.28136778,31.565,49.93,1
2.0699997,0.36,0.37,4.3469996,-0.07,-0.07,32.975,49.93,1
0.07,16.23,16.38,24.02,4.7734003,0.13222966,1.5379997,6.9300003,1
1.9300003,0.3,0.3,4.95,1.0400003,0.3,59.797,50.07,1
2.0,0.7,0.03,20.28,4.1724,0.20573965,289.714,50.0,1
2.0,0.32,0.32,10.026,0.0,0.0,65.781,50.0,1
-0.07,0.08,0.07,0.02,0.07,0.07,1.9300003,7.0699997,1
0.0,12.88,1.01,28.72,5.7218,0.19922702,28.436,7.0,1
1.9300003,1.0799997,0.44,26.42,4.749,0.11288425,26.159,50.07,1
2.0559998,0.25,0.13,3.8900003,0.07,-0.07,22.07,49.944,1
2.0699997,0.21,0.14999999,5.5200005,1.0947996,0.113327384,39.999,49.958,1
1.0,1.78,1.78,5.92,0.0,0.0,21.343,7.0,1
0.9299997,1.1999997,1.0600003,19.055,18.73,1.0599998,16.731,7.0699997,1
1.9300003,0.6200003,1.3000003,3.0099998,1.1600003,0.48999998,5.275,50.07,1
2.9300003,1.6000003,1.7499996,220.22003,67.54236,0.3771197,130.97197,150.07004,1
2.9300003,1.9000003,1.0799997,238.28004,73.04456,0.37693337,120.98904,150.07004,1
1.9720001,0.4,0.4,19.51,3.2480001,0.24,52.902,50.07,1
1.0,7.12,15.32,20.75,3.48,0.17,1.354,7.0,1
0.0,0.0,0.0,7872.36,0.0,0.0,0.0,7.0,1
1.9300003,0.21,0.42,10.306001,0.07,-0.07,29.716,49.958,1
1.9300003,1.8999997,1.9099997,42.86,8.250401,0.1238132,23.402,49.93,1
0.9299997,4.8,4.9399996,54.871002,21.47,1.2200003,3.3360002,7.0699997,1
1.9300003,0.48999998,1.8800004,2.3399997,0.3448,0.22473127,5.3350005,50.07,1
1.0699997,9.5,9.360001,13.72,4.5099998,0.6199997,1.5319997,6.9300003,1
1.9300003,0.39,0.16,8.577001,0.07,-0.07,27.092,50.056,1
-0.07,0.21,0.34,2.5500002,0.5458002,0.11160307,6.4599996,7.0699997,1
1.9300003,0.348,0.386,6.8780003,1.6624002,0.18034682,21.026,50.07,1
1.9300003,0.49599996,0.52400005,9.012,3.4070003,0.25319284,37.146,49.93,1
2.0,0.03,0.03,1.42,33.76,0.0,47.333,50.0,1
0.055999998,0.176,0.19,2.5120003,0.07,-0.07,5.9869995,7.014,1
2.0,0.37,0.37,14.386,12.37,0.86,-23.807,50.0,1
0.9299997,0.57799983,0.5499997,3.7000003,2.5199997,0.5799997,-2.3110003,7.0699997,1
0.9299997,0.5900003,1.7200003,3.7610004,1.0200001,0.18,7.437,22.07,1
1.9300003,0.44,1.6400003,12.889999,4.3098,0.41163805,35.681,49.93,1
1.9300003,0.4799998,0.48999977,17.61,17.470001,0.07,31.251,50.07,1
2.0,0.58,0.06,10.78,2.44,0.22634508,179.667,50.0,1
1.9300003,0.85000026,0.85000026,214.33096,4.1400003,0.09,32.826,50.07,1
2.0699997,0.25,0.27,3.6900003,1.1887999,0.23500001,18.869999,49.958,1
2.0,0.78,0.8600003,18.869999,3.8340003,0.13765958,23.867,50.07,1
1.9300003,0.25,0.25,0.7150003,1.5800003,0.26,26.614,49.93,1
0.98599994,8.469999,8.33,0.07,0.07,0.07,-0.07,7.0699997,1
1.9300003,0.6700003,0.66000026,8.110001,0.48,0.17012225,13.934,50.042,1
0.9299997,2.3699996,2.2300003,5.7869997,12.18,0.5800003,10.37,7.0699997,1
1.0699997,67.34996,67.490036,3.9089997,0.07,-0.07,0.095,6.9300003,1
2.0699997,0.3,0.3,4.0369997,-0.07,0.07,22.444,50.0,1
1.9300003,0.5099997,0.52999973,3.6909997,2.4188004,0.29462093,18.397,49.93,1
2.0559998,0.38,0.24,3.1500003,0.6556003,0.11186336,10.457,49.944,1
1.9300003,0.34,0.34,26.857,1.7199997,0.120000005,31.511,50.07,1
2.0699997,0.12,0.12,1.3830003,0.29,0.34,29.13,50.07,1
1.9300003,0.030000009,0.030000009,4.3599997,7.7500005,0.07,42.97,49.93,1
1.9300003,1.7899997,1.7899997,40.207,1.1000003,0.09,23.479,49.944,1
1.9300003,0.52999973,0.52999973,16.275,31.96,0.07,26.938,50.07,1
1.9300003,0.5,0.5,104.272964,2.7400002,0.10000001,37.843998,50.07,1
2.0699997,0.14,0.089999996,1.0600003,0.07,-0.07,16.213,49.93,1
2.0,0.51,0.51,19.84,3.6356,0.18324597,-19.152,50.0,1
3.0699997,1.4300003,1.5699997,112.51304,17.31,0.08000001,154.29596,150.07004,1
1.9300003,1.3799996,0.38,18.48,7.4800005,0.48,40.981,49.93,1
1.0,1.77,4.46,10.046,0.0,0.0,5.676,7.0,1
1.9300003,0.45,1.0300003,6.2819996,2.9100003,0.5500002,16.277,50.07,1
2.0,0.3,0.3,5.142,21.13,0.0,17.14,50.0,1
2.0,0.72,13.71,17.78,3.721,0.20928009,1.297,50.0,1
1.9300003,0.7900003,0.78000027,21.43,0.6300003,0.13484652,30.352,49.93,1
0.94399977,18.894001,12.639999,0.07,0.07,-0.042,-0.014000001,7.0699997,1
0.07,2.4940002,2.6299996,17.51,3.6984,0.13957907,6.937,21.93,1
0.9299997,3.7000003,3.7000003,1.3109998,-0.07,0.07,1.7870003,6.9300003,1
2.0,0.67,0.67,15.61,0.0,0.0,62.58,50.0,1
2.0,0.5,0.5,7.35,0.0,0.0,-27.704,50.0,1
2.0699997,0.14,0.18599999,4.11,0.53000015,0.040000007,32.224,49.944,1
1.9300003,0.47,1.8100003,17.93,3.6632004,0.13902576,44.72,50.07,1
1.0,1.75,1.75,5.96,0.0,0.0,32.503,22.0,1
1.9300003,0.08,0.052,3.4200003,1.2059997,0.4,55.611,50.07,1
1.0,11.32,11.32,-15.51,0.0,0.0,-1.37,7.0,1
1.9300003,0.17,0.17,0.44799998,1.5038003,0.14142658,35.82,49.93,1
-0.07,8.1,4.0899997,17.64,3.7787998,0.13941841,2.1000004,22.07,1
2.014,0.3,0.13,6.2060003,1.0100002,0.08000001,27.357,49.972,1
2.014,0.272,0.31,9.192,2.0772004,0.16288504,38.473,50.0,1
1.0,11.19,32.1,18.11,0.0,0.0,0.564,7.0,1
0.07,0.089999996,0.089999996,0.010000004,0.5458002,5.8775005,4.0699997,21.93,1
0.0,12.93,12.93,34.26,6.7344,0.19656743,-4.108,7.0,1
0.0,5.25,0.48,18.9,3.9284,0.20785186,39.375,22.0,1
1.9580002,0.85000026,0.5800003,15.87,0.07,-0.07,20.506,49.93,1
2.0,0.28,10.45,4.34,1.2566,0.28953916,0.415,50.0,1
2.0,0.0,0.01,0.01,0.4636,46.36,1.0,50.0,1
1.9300003,0.32,0.31,5.4800005,0.38,0.19598198,23.195,50.0,1
2.0419998,1.0559998,1.0799997,28.710001,5.748,0.12923558,28.565,49.93,1
1.0,89.95,89.95,22.15,0.0,0.0,10.449,7.0,1
-0.07,3.1500003,3.1500003,10.009999,8.6,0.07,3.0170002,22.07,1
2.0,0.22,0.22,8.919,0.0,0.0,-30.354,50.0,1
1.9300003,-0.019999998,-0.019999998,2.13,0.74200016,0.292,62.158,50.07,1
0.07,0.56400007,0.6020002,1.2000003,0.07,-0.07,2.3379996,7.0699997,1
2.0,0.42,0.42,7.21,0.0,0.0,-39.98,50.0,1
2.0419998,0.47,0.45999998,8.0,0.66000026,0.17037176,20.762,49.93,1
0.07,1.3080002,1.4299997,19.93,4.0536003,0.13618001,14.776,21.93,1
0.07,2.506,2.5859997,6.1800003,1.5404003,0.187664,2.5399997,21.93,1
0.07,1.5859997,1.6099997,3.6000004,1.2045997,0.23915532,2.4529996,21.93,1
1.9860001,0.314,0.338,7.306,1.7356004,0.17666668,23.627,50.014,1
1.0699997,1.5000004,1.5000004,2.5499997,-0.028,0.07,3.5220003,7.0699997,1
1.0,2.45,2.45,2.02,28.97,0.0,0.824,7.0,1
1.9300003,0.14999999,0.14,14.368,1.0581998,0.2755245,40.927,50.07,1
0.07,-0.07,-0.07,68.55496,0.07,0.07,-0.07,7.0699997,1
1.9300003,0.42,0.42,15.71,5.08,1.1800003,45.156,49.93,1
1.9300003,0.44,0.42,89.36496,3.3460002,0.14138615,46.241,49.93,1
1.9300003,3.6200004,0.9679999,13.028,-0.028,0.014000001,12.801001,50.07,1
1.0699997,114.12996,114.270035,10.43,10.99,1.1099997,0.162,7.0699997,1
1.9300003,0.7000003,1.0100003,12.46,2.6872003,0.1500479,11.672,50.07,1
1.9860001,0.8499997,0.32,9.539,1.7300003,0.26,37.806,49.93,1
0.0,13.68,0.51,25.39,5.1118,0.20133123,49.784,22.0,1
1.0419998,0.089999996,0.081999995,0.028,0.07,0.3,-0.07,6.972,1
1.9300003,0.7000003,0.7000003,113.701965,2.9800003,0.10000001,28.399,50.07,1
1.0699997,0.064,0.036000006,0.050000004,0.06,3.1800003,2.3720002,7.0699997,1
1.0,4.21,11.25,4.61,0.0,0.0,0.41,7.0,1
1.0699997,5.5499997,5.4100003,2.3800004,0.099999994,0.17,0.5170001,7.0699997,1
-0.07,1.0699997,0.94399977,7.5259995,2.3513997,0.2354083,7.4,7.0699997,1
1.9300003,3.3399997,0.28,17.34,-0.07,0.07,49.273,49.93,1
0.9299997,12.820001,3.3399997,7.7699995,0.07,0.07,2.4249997,7.0699997,1
1.9300003,0.7400003,0.7400003,12.187,0.19999999,0.26000002,18.364,50.07,1
0.9299997,1.0899997,2.5100002,15.356,2.7399998,0.10000001,5.9999995,7.0699997,1
1.9300003,0.7999997,0.7999997,15.139999,15.75,1.1199996,61.819,50.07,1
1.9860001,0.21,0.35999998,8.47,1.4916003,0.11285715,29.518,49.958,1
-0.07,5.25,5.1900005,3.3109996,0.07,0.07,1.2130003,7.0699997,1
1.9300003,0.54000014,2.0400002,5.3199997,-0.07,-0.07,11.1,50.07,1
1.9300003,1.0799997,0.93999976,18.3,3.2606003,0.25269884,56.371002,50.07,1
0.07,1.4999996,1.5099998,5.0200005,1.4607997,0.20324165,3.6049998,21.93,1
1.9300003,0.6200003,0.7599997,5.6349998,2.9556003,0.28565216,16.834,50.07,1
1.9860001,0.7500003,0.7500003,23.383,1.5799997,0.10000001,34.56,49.93,1
1.0,1.27,1.27,4.564,1.55,0.34,24.342,7.0,1
1.0699997,3.4800003,3.4800003,1.7859997,-0.07,0.042,2.7170002,21.93,1
1.9580002,0.14,0.29,9.702001,0.07,-0.07,44.488,49.958,1
1.0699997,3.3000002,3.3000002,13.07,12.71,0.07,3.7880003,6.9300003,1
1.0699997,0.038,0.047999997,-0.014000001,0.07,0.07,-0.07,7.0,1
1.0,18.8,76.81,3.91,0.82,0.21,0.208,7.0,1
2.0,1.47,1.47,20.87,0.0,0.0,-14.902,50.0,1
1.9300003,0.34,0.17999999,9.0,0.07,-0.07,33.663,50.014,1
1.9860001,0.478,0.5160001,16.288,5.4971995,0.3052027,35.542,49.986,1
0.07,210.59004,18.44,26.69,5.2614,0.27027798,1.5079997,7.0699997,1
1.9300003,0.472,0.49600002,16.668,5.6052,0.3189264,38.047,49.972,1
1.9300003,0.35,0.93999976,18.83,3.3582003,0.112739876,18.644,50.07,1
1.9300003,0.19,0.494,16.6,0.07,-0.07,34.799,50.07,1
2.9300003,1.6399997,1.6499997,118.29004,22.0242,0.11689055,74.893036,150.07004,1
2.0,0.53,0.52,12.87,2.8182,0.21897435,-9.867,50.0,1
1.9300003,0.050000004,0.050000004,2.7279997,5.7400002,1.1099997,46.497,50.07,1
1.9300003,0.45999986,0.45999986,5.2269998,2.3100004,0.25,25.158,50.07,1
1.9300003,0.7720002,0.8000003,8.9800005,-4.656613e-09,0.050000004,12.467,49.972,1
1.9300003,0.25,0.6599997,24.0,4.3098,0.1130255,32.850998,50.07,1
2.0,0.52,0.52,3.83,1.159,0.30261096,-24.91,50.0,1
1.9300003,0.8000003,2.7900002,34.69,-0.07,-0.028,12.035,50.07,1
1.9300003,0.7500003,0.7500003,93.10796,0.07,-0.07,15.379,49.93,1
0.9299997,1.3500003,1.3500003,-0.421,0.07,0.07,2.1410003,7.0699997,1
2.014,0.08,0.13000001,3.23,0.6240001,0.176,40.305,50.042,1
2.0699997,4.66,4.2099996,6.84,0.07,-0.07,1.7389997,49.93,1
1.9300003,0.4,0.4,13.19,7.5400004,0.07,27.845001,50.07,1
1.9300003,0.19999999,0.52000004,8.54,1.5038003,0.11278747,19.203,50.07,1
3.0,1.4240003,1.5499997,110.10896,4.67,0.08000001,74.416985,150.07004,1
1.9300003,-0.07,-0.07,23.07,4.7425995,0.13315652,69.58896,50.07,1
-0.07,0.9900003,1.7400002,5.05,1.4729997,0.20402345,2.7590003,7.0699997,1
-0.07,1.0499998,1.0499998,48.547,1.5946001,0.18552756,6.4100003,50.07,1
1.9300003,0.34,0.7399997,12.63,2.7238004,0.14998426,15.749,50.07,1
1.0,12.96,38.05,17.65,3.71,0.21,0.464,7.0,1
0.07,4.436,4.5299997,9.400001,2.1400003,0.1618902,2.1929996,21.93,1
2.0279999,0.15200001,0.066,3.242,0.8740001,0.22800002,40.455,50.07,1
1.9300003,0.28,0.54000014,8.37,1.9600003,0.17,18.027,50.07,1
2.0,0.35,0.35,6.71,4.9,0.73,-47.772,50.0,1
1.9300003,0.66599995,0.69400007,8.615999,3.8950002,0.25305632,31.783,49.93,1
1.9300003,0.99999994,0.996,5.344,5.5420003,0.26957327,27.772,49.93,1
0.0,9.96,9.96,29.36,5.368,0.18283379,-5.372,22.0,1
-0.07,0.35,0.9299997,1.1889997,-0.07,0.07,3.0100002,22.07,1
2.0,0.12,0.12,4.07,0.0,0.0,-9.22,50.0,1
1.9300003,0.37,0.37,31.836,1.9853997,0.11346744,34.87,50.07,1
1.9440002,1.6399997,0.4,13.28,2.8092003,0.2879561,28.036001,49.93,1
2.0,1.0,7.54,23.81,4.819,0.20239395,3.158,50.0,1
1.9300003,0.34,0.34,5.1200004,1.0799997,0.44999993,19.292,50.014,1
1.9300003,0.484,0.53600013,11.46,2.4920003,0.15356022,23.903,50.014,1
2.0699997,0.92799985,0.9419999,4.1309996,0.07,0.07,9.621,49.93,1
-0.07,67.759964,19.91,0.17,-0.07,0.07,-0.065,7.0699997,1
1.9300003,0.5500002,1.2200003,8.41,0.07,-0.07,17.305,49.944,1
0.9299997,43.39,43.25,19.424,0.07,-0.07,0.148,6.9300003,1
2.0,0.33,0.33,14.81,0.0,0.0,-12.705,50.0,1
0.0139999995,19.646,19.66,3.3669999,2.0930002,0.25310463,0.5229997,22.07,1
-0.07,0.6140001,0.6420002,4.53,0.91180027,0.113000005,7.597,7.0699997,1
0.07,4.53,4.66,34.86,8.8848,0.3273958,7.51,7.0699997,1
2.0,0.6,0.6,3.45,0.79,0.23,65.299,50.0,1
0.9299997,19.85,19.99,24.11,25.77,0.07,1.1370003,7.0699997,1
0.9299997,0.364,0.392,2.5500002,0.8400003,0.22,7.4160004,7.0699997,1
0.9299997,59.96,20.39,16.43,0.07,-0.07,0.88200027,6.9300003,1
2.0,0.18,0.18,7.086,1.44,0.2,-9.364,50.0,1
1.9300003,0.7500003,0.7500003,55.799,0.07,-0.07,24.598999,50.07,1
0.9299997,2.3300004,0.78000027,0.07,0.07,0.07,-0.07,7.0699997,1
1.9300003,0.3,0.9800001,9.585,1.7300003,0.120000005,41.3,50.07,1
0.9299997,1.0499998,2.5600004,7.6400003,4.2299995,0.46999988,2.8620002,7.0699997,1
1.9300003,0.3,0.3,2.1989996,2.0894003,0.3037013,24.903,49.93,1
1.9300003,0.7000003,0.41,18.28,4.47,0.17,29.197,49.93,1
2.0699997,0.276,0.29,5.531,0.5700003,0.15,25.515,49.958,1
1.0699997,54.29,54.15,19.19,22.8,1.1100003,-5.366,7.0699997,1
1.9300003,0.54000014,2.1400003,16.376,2.7500002,0.10000001,34.764,50.07,1
1.0699997,-0.04,0.099999994,88.19596,-0.07,0.056,-0.07,22.07,1
1.9300003,0.19999999,0.19999999,3.5300002,-0.07000001,1.0800003,27.762,50.07,1
0.9299997,4.15,4.15,6.4769998,4.7000003,0.32,4.4480004,7.0699997,1
1.9300003,0.5900003,0.5900003,11.700001,0.089999996,0.15285473,22.705,50.07,1
1.9860001,0.394,0.43199998,12.0060005,2.5896003,0.15126456,30.848999,50.014,1
1.9300003,0.60000026,0.24,7.0270004,1.3700004,0.13000001,13.4609995,50.028,1
-0.07,1.6099997,1.6099997,9.950001,0.56000024,0.11263473,6.5759997,22.07,1
0.9299997,4.4440002,4.5699997,21.901001,0.16,0.10000001,4.9519997,22.07,1
1.9300003,0.39,0.9299997,11.799999,2.5408003,0.1525746,35.475,50.07,1
2.0699997,1.0880002,1.0880002,1.8729997,-0.07,0.07,3.7180004,49.93,1
-0.07,2.2499998,2.2499998,13.320001,0.42,0.11313668,6.212,22.07,1
-0.07,5.0399995,0.015999999,19.84,4.1569996,0.13672738,16.563,7.0699997,1
0.9299997,1.4300003,1.4300003,7.824,6.9600005,0.07,5.0990005,7.0699997,1
1.9300003,1.0699997,1.0699997,164.62996,4.7856,0.13231668,24.07,50.07,1
2.0,0.32,0.21,10.02,0.07,-0.07,40.43,49.944,1
1.9300003,0.45,3.1400003,10.92,2.5221996,0.15600923,3.3100004,50.07,1
0.9299997,71.41996,18.15,1.4799997,0.13000001,0.21,0.064,7.0699997,1
1.0,22.28,68.88,7.77,0.0,0.0,0.349,7.0,1
0.9299997,11.17,11.030001,126.42704,-0.07,-0.07,0.07,7.0699997,1
0.07,1.0859997,1.1099997,1.2500004,0.8508003,0.52151483,1.3389997,22.07,1
0.0,0.97,0.97,4.45,1.281,0.28786516,35.023,22.0,1
1.9300003,0.5920002,0.6300003,10.074,2.2480004,0.15882528,18.159,50.07,1
3.0,1.58,1.58,184.509,28.05,0.15,-40.228,150.0,1
